YEAR    MONTH   DAY     HOUR    TC_PRE  TC_ID   TC_NAME     CEN_LON CEN_LAT 
2021    09      14      12      TC1     2114    CHANTHU     124.7   30.5    
2021    09      15      12      TC1     2114    CHANTHU     125.7   30.2    
2021    09      16      00      TC1     2114    CHANTHU     125.0   30.4    
2021    09      16      12      TC1     2114    CHANTHU     125.8   31.7    
2021    09      17      00      TC1     2114    CHANTHU     127.5   32.9    
2021    09      17      12      TC1     2114    CHANTHU     131.6   33.8    
2021    09      18      00      TC1     2114    CHANTHU     136.5   34.5    
2021    09      23      00      TC1     -9999   NONAME      111.7   13.5    
2021    09      23      12      TC1     2115    DIANMU      109.2   15.3    
2021    09      24      00      TC1     2115    DIANMU      106.3   16.0    
2021    09      25      12      TC1     2116    MINDULLE    137.5   18.2    
2021    09      26      00      TC1     2116    MINDULLE    136.8   18.6    
2021    09      26      12      TC1     2116    MINDULLE    136.7   19.0    
2021    09      27      00      TC1     2116    MINDULLE    136.7   19.6    
2021    09      27      12      TC1     2116    MINDULLE    136.4   20.2    
2021    09      28      00      TC1     2116    MINDULLE    136.1   21.0    
2021    09      28      12      TC1     2116    MINDULLE    135.4   21.9    
2021    09      29      00      TC1     2116    MINDULLE    135.4   23.3    
2021    09      29      12      TC1     2116    MINDULLE    135.5   24.8    
2021    09      30      00      TC1     2116    MINDULLE    136.4   26.6    
2021    10      05      00      TC1     -9999   -9999       -9999   -9999   
2021    10      05      12      TC1     -9999   -9999       -9999   -9999   
2021    10      06      00      TC1     -9999   -9999       -9999   -9999   
2021    10      06      12      TC1     -9999   -9999       -9999   -9999   
2021    10      07      00      TC1     -9999   NONAME      112.3   16.4    
2021    10      07      12      TC1     -9999   NONAME      111.4   17.3    
2021    10      08      00      TC1     2117    LIONROCK    110.9   17.4    
2021    10      08      12      TC1     2118    KOMPASU     131.5   13.8    
2021    10      09      00      TC1     2117    LIONROCK    110.1   19.7    
2021    10      09      12      TC1     2118    KOMPASU     130.9   14.4    
2021    10      10      00      TC1     2118    KOMPASU     129.8   15.9    
2021    10      10      12      TC1     2118    KOMPASU     127.0   18.2    
2021    10      11      00      TC1     2118    KOMPASU     124.5   18.7    
2021    10      11      12      TC1     2118    KOMPASU     121.7   18.9    
2021    10      12      00      TC1     2118    KOMPASU     119.2   18.9    
2021    10      12      12      TC1     2118    KOMPASU     116.3   18.4    
2021    10      13      00      TC1     2118    KOMPASU     112.8   19.0    
2021    10      13      12      TC1     2118    KOMPASU     109.3   18.7    
2021    10      14      00      TC1     2118    KOMPASU     107.6   19.4    
2021    10      14      12      TC1     2118    KOMPASU     106.0   19.0    
2021    11      30      12      TC1     2121    NYATOH      137.2   13.1    
2021    12      01      00      TC1     2121    NYATOH      136.2   14.1    
2021    12      01      12      TC1     2121    NYATOH      135.6   14.8    
2021    12      02      00      TC1     2121    NYATOH      135.5   16.5    
2021    12      02      12      TC1     2121    NYATOH      136.7   18.2    
2021    12      14      00      TC1     2122    RAI         136.9   7.4     
2021    12      14      12      TC1     2122    RAI         134.7   8.4     
2021    12      15      00      TC1     2122    RAI         132.3   8.7     
2021    12      15      12      TC1     2122    RAI         130.2   9.0     
2021    12      16      00      TC1     2122    RAI         127.7   9.7     
2021    12      16      12      TC1     2122    RAI         124.2   10.1    
2021    12      17      00      TC1     2122    RAI         121.1   10.0    
2021    12      17      12      TC1     2122    RAI         118.7   10.4    
2021    12      18      00      TC1     2122    RAI         115.9   11.0    
2021    12      18      12      TC1     2122    RAI         113.4   11.9    
2021    12      19      00      TC1     2122    RAI         111.4   13.1    
2021    12      19      12      TC1     2122    RAI         110.6   14.7    
2021    12      20      00      TC1     2122    RAI         110.8   17.2    
2021    12      20      12      TC1     2122    RAI         112.0   19.0    
2022    06      30      00      TC1     2203    CHABA       114.1   15.7    
2022    06      30      12      TC1     2203    CHABA       115.2   17.0    
2022    07      01      00      TC1     2203    CHABA       114.1   18.5    
2022    07      01      12      TC1     2203    CHABA       112.7   19.6    
2022    07      02      00      TC1     2203    CHABA       111.7   20.6    
2022    07      02      12      TC1     2203    CHABA       110.8   21.9    
2022    07      03      00      TC1     2203    CHABA       110.7   23.6    
2022    07      29      00      TC1     2205    SONGDA      135.2   27.6    
2022    07      29      12      TC1     2205    SONGDA      130.1   29.6    
2022    07      30      00      TC1     2205    SONGDA      126.2   31.4    
2022    07      30      12      TC1     2205    SONGDA      124.3   32.7    
2022    07      31      00      TC1     2205    SONGDA      123.1   33.5    
2022    07      31      12      TC1     2205    SONGDA      123.1   34.5    
2022    08      01      00      TC1     2206    TRASES      126.7   32.6    
2022    08      01      12      TC1     2206    TRASES      126.0   36.0    
2022    08      08      12      TC1     -9999   NONAME      111.1   14.6    
2022    08      09      00      TC1     -9999   NONAME      112.1   15.9    
2022    08      09      12      TC1     2207    MULAN       112.6   18.2    
2022    08      10      00      TC1     2207    MULAN       111.5   19.2    
2022    08      10      12      TC1     2207    MULAN       109.0   20.8    
2022    08      11      00      TC1     2207    MULAN       107.0   22.0    
2022    08      11      12      TC1     -9999   NONAME      135.8   29.4    
2022    08      12      00      TC1     2208    MEARI       136.2   30.2    
2022    08      12      12      TC1     2208    MEARI       136.7   31.9    
2022    08      13      00      TC1     2208    MEARI       137.2   33.8    
2022    08      21      12      TC1     -9999   NONAME      126.3   17.0    
2022    08      22      00      TC1     -9999   NONAME      124.4   16.4    
2022    08      22      12      TC1     2209    MA-ON       123.3   16.2    
2022    08      23      00      TC1     2209    MA-ON       123.0   16.9    
2022    08      23      12      TC1     2209    MA-ON       120.3   18.5    
2022    08      24      00      TC1     2209    MA-ON       117.0   19.0    
2022    08      24      12      TC1     2209    MA-ON       114.8   19.9    
2022    08      25      00      TC1     2209    MA-ON       112.0   21.1    
2022    08      25      12      TC1     2209    MA-ON       108.1   21.4    
2022    08      26      00      TC1     2209    MA-ON       105.0   21.0    
2022    08      30      00      TC1     2211    HINNAMNOR   137.3   26.8    
2022    08      30      12      TC1     2211    HINNAMNOR   133.7   26.6    
2022    08      31      00      TC1     2211    HINNAMNOR   130.3   25.8    
2022    08      31      12      TC1     2211    HINNAMNOR   127.7   24.7    
2022    09      01      00      TC1     2211    HINNAMNOR   125.7   22.6    
2022    09      01      12      TC1     2211    HINNAMNOR   125.5   21.3    
2022    09      02      00      TC1     2211    HINNAMNOR   125.5   21.5    
2022    09      02      12      TC1     2211    HINNAMNOR   124.8   22.2    
2022    09      03      00      TC1     2211    HINNAMNOR   124.6   23.0    
2022    09      03      12      TC1     2211    HINNAMNOR   124.9   24.3    
2022    09      04      00      TC1     2211    HINNAMNOR   124.6   26.0    
2022    09      04      12      TC1     2211    HINNAMNOR   124.5   27.7    
2022    09      05      00      TC1     2211    HINNAMNOR   124.9   29.8    
2022    09      05      12      TC1     2211    HINNAMNOR   126.6   32.3    
2022    09      07      12      TC1     -9999   NONAME      135.4   17.3    
2022    09      08      00      TC1     2212    MUIFA       132.6   16.5    
2022    09      08      12      TC1     2212    MUIFA       130.8   17.1    
2022    09      09      00      TC1     2212    MUIFA       129.8   17.5    
2022    09      09      12      TC1     2212    MUIFA       127.5   19.4    
2022    09      10      00      TC1     2212    MUIFA       126.0   20.5    
2022    09      10      12      TC1     2212    MUIFA       125.5   21.7    
2022    09      11      00      TC1     2212    MUIFA       124.4   22.6    
2022    09      11      12      TC1     2212    MUIFA       124.3   23.4    
2022    09      12      00      TC1     2212    MUIFA       124.2   24.0    
2022    09      12      12      TC1     2212    MUIFA       124.0   24.9    
2022    09      13      00      TC1     2212    MUIFA       124.2   25.7    
2022    09      13      12      TC1     2212    MUIFA       124.0   26.7    
2022    09      14      00      TC1     2212    MUIFA       123.3   27.8    
2022    09      14      12      TC1     2212    MUIFA       122.4   29.8    
2022    09      15      00      TC1     2212    MUIFA       121.0   32.7    
2022    09      15      12      TC1     2212    MUIFA       120.3   35.1    
2022    09      16      00      TC1     2212    MUIFA       121.0   38.0    
2022    09      16      12      TC1     2214    NANMADOL    134.7   24.9    
2022    09      17      00      TC1     2214    NANMADOL    133.1   26.0    
2022    09      17      12      TC1     2214    NANMADOL    132.0   27.5    
2022    09      18      00      TC1     2214    NANMADOL    131.0   29.7    
2022    09      18      12      TC1     2214    NANMADOL    130.5   31.9    
2022    09      19      00      TC1     2214    NANMADOL    130.8   33.9    
2022    09      19      12      TC1     2214    NANMADOL    134.6   36.1    
2022    09      23      00      TC1     2215    TALAS       134.8   30.7    
2022    09      23      12      TC1     2215    TALAS       136.8   32.8    
2022    09      24      00      TC2     2216    NORU        128.0   16.4    
2022    09      24      12      TC1     2216    NORU        126.0   15.5    
2022    09      25      00      TC1     2216    NORU        123.6   15.0    
2022    09      25      12      TC1     2216    NORU        121.4   15.2    
2022    09      26      00      TC2     2216    NORU        118.4   16.2    
2022    09      26      12      TC2     2216    NORU        115.6   16.0    
2022    09      27      00      TC2     2216    NORU        112.1   15.5    
2022    09      27      12      TC2     2216    NORU        110.0   15.8    
2022    10      14      00      TC1     -9999   NONAME      111.5   14.0    
2022    10      14      12      TC1     2219    SONCA       110.2   15.0    
2022    10      15      00      TC1     2219    SONCA       108.0   16.0    
2022    10      15      12      TC1     2220    NESAT       123.2   19.0    
2022    10      16      00      TC1     2220    NESAT       121.0   19.2    
2022    10      16      12      TC1     2220    NESAT       118.9   19.9    
2022    10      17      00      TC1     2220    NESAT       117.2   19.7    
2022    10      17      12      TC1     2220    NESAT       115.4   19.1    
2022    10      18      00      TC1     2220    NESAT       113.6   18.4    
2022    10      18      12      TC1     2220    NESAT       112.5   17.8    
2022    10      19      00      TC1     2220    NESAT       110.9   17.4    
2022    10      19      12      TC1     2220    NESAT       109.3   17.2    
2022    10      20      00      TC1     2220    NESAT       108.5   17.4    
2022    10      26      00      TC1     -9999   NONAME      134.9   12.6    
2022    10      26      12      TC1     -9999   NONAME      133.2   12.7    
2022    10      27      00      TC1     2222    NALGAE      132.0   12.2    
2022    10      27      12      TC1     2222    NALGAE      130.5   11.2    
2022    10      28      00      TC1     2222    NALGAE      128.4   11.8    
2022    10      28      12      TC1     2222    NALGAE      125.5   13.3    
2022    10      29      00      TC1     2222    NALGAE      122.3   13.4    
2022    10      29      12      TC1     2222    NALGAE      121.3   14.6    
2022    10      30      00      TC1     2222    NALGAE      118.7   16.3    
2022    10      30      12      TC1     2222    NALGAE      117.3   15.9    
2022    10      31      00      TC1     2222    NALGAE      116.8   16.1    
2022    10      31      12      TC1     2222    NALGAE      116.4   17.9    
2022    11      01      00      TC1     2222    NALGAE      115.9   18.8    
2022    11      01      12      TC1     2222    NALGAE      115.5   19.8    
2022    11      02      00      TC1     2222    NALGAE      115.0   20.6    
2022    11      03      00      TC1     2222    NALGAE      113.0   22.0    
2022    12      10      00      TC1     -9999   NONAME      124.9   13.8    
2022    12      10      12      TC1     -9999   NONAME      124.0   15.2    
2022    12      11      00      TC1     -9999   NONAME      124.9   16.8    
2022    12      11      12      TC1     2225    PAKHAR      126.5   17.9    
2022    12      12      00      TC1     2225    PAKHAR      129.3   20.1    
2022    12      12      12      TC1     2225    PAKHAR      131.5   20.4    
2023    07      14      00      TC1     0000    TD          121.5   18.1    
2023    07      15      00      TC1     2304    TALIM       118.1   18.2    
2023    07      15      12      TC1     2304    TALIM       117.0   18.3    
2023    07      16      12      TC1     2304    TALIM       114.6   19.5    
2023    07      17      00      TC1     2304    TALIM       113.0   20.1    
2023    07      17      12      TC1     2304    TALIM       110.8   21.2    
2023    07      18      00      TC1     2304    TALIM       108.8   21.7    
2023    07      18      12      TC1     2304    TALIM       106.0   22.0    
2023    07      21      00      TC1     2305    DOKSURI     133.0   14.0    
2023    07      21      12      TC1     2305    DOKSURI     132.5   13.9    
2023    07      22      00      TC1     2305    DOKSURI     131.7   14.3    
2023    07      22      12      TC1     2305    DOKSURI     130.3   14.4    
2023    07      23      00      TC1     2305    DOKSURI     128.9   14.8    
2023    07      23      12      TC1     2305    DOKSURI     127.8   15.0    
2023    07      24      00      TC1     2305    DOKSURI     126.6   15.2    
2023    07      24      12      TC1     2305    DOKSURI     125.8   16.5    
2023    07      25      00      TC1     2305    DOKSURI     124.6   17.6    
2023    07      25      12      TC1     2305    DOKSURI     122.7   18.9    
2023    07      26      00      TC1     2305    DOKSURI     121.4   18.8    
2023    07      26      12      TC1     2305    DOKSURI     120.6   19.5    
2023    07      27      00      TC1     2305    DOKSURI     119.8   20.7    
2023    07      27      12      TC1     2305    DOKSURI     119.1   21.8    
2023    07      28      00      TC1     2305    DOKSURI     118.8   24.2    
2023    07      28      12      TC1     2305    DOKSURI     117.9   26.9    
2023    07      29      00      TC1     2305    DOKSURI     115.0   30.0    
2023    08      14      00      TC1     2307    LAN         137.5   31.7    
2023    08      14      12      TC1     2307    LAN         136.5   32.7    
2023    08      15      00      TC1     2307    LAN         135.2   34.2    
2023    08      15      12      TC1     2307    LAN         134.6   36.0    
2023    08      24      12      TC1     2309    SAOLA       124.1   20.3    
2023    08      25      00      TC1     2309    SAOLA       124.0   19.7    
2023    08      25      12      TC1     2309    SAOLA       123.6   19.6    
2023    08      26      00      TC1     2309    SAOLA       123.1   18.5    
2023    08      26      12      TC1     2309    SAOLA       123.0   17.6    
2023    08      27      00      TC1     2309    SAOLA       122.9   16.8    
2023    08      27      12      TC1     2309    SAOLA       123.2   16.2    
2023    08      28      00      TC1     2309    SAOLA       124.3   16.8    
2023    08      28      12      TC1     2309    SAOLA       124.1   17.8    
2023    08      29      00      TC1     2309    SAOLA       123.5   18.5    
2023    08      29      12      TC1     2309    SAOLA       122.7   19.3    
2023    08      30      00      TC1     2309    SAOLA       121.0   20.1    
2023    08      30      12      TC1     2309    SAOLA       119.7   20.7    
2023    08      31      00      TC1     2309    SAOLA       118.2   21.0    
2023    08      31      12      TC1     2309    SAOLA       117.2   21.5    
2023    09      01      00      TC1     2309    SAOLA       116.2   21.9    
2023    09      01      12      TC1     2309    SAOLA       114.4   22.0    
2023    09      02      00      TC1     2309    SAOLA       112.8   21.9    
2023    09      02      12      TC1     2309    SAOLA       111.1   21.8    
2023    09      05      12      TC1     2313    YUN-YEUNG   131.5   22.1    
2023    09      06      00      TC1     2313    YUN-YEUNG   133.0   25.6    
2023    09      06      12      TC1     2313    YUN-YEUNG   134.8   27.7    
2023    09      07      00      TC1     2313    YUN-YEUNG   136.4   29.7    
2023    09      07      12      TC1     2313    YUN-YEUNG   137.3   32.1    
2023    09      08      00      TC1     2313    YUN-YEUNG   137.4   33.0    
2023    09      08      12      TC1     2313    YUN-YEUNG   138.0   34.0    
2023    09      30      00      TC1     2314    KOINU       131.1   15.2    
2023    09      30      12      TC1     2314    KOINU       130.6   16.5    
2023    10      01      00      TC1     2314    KOINU       129.5   17.4    
2023    10      01      12      TC1     2314    KOINU       128.4   18.3    
2023    10      02      00      TC1     2314    KOINU       127.3   19.2    
2023    10      02      12      TC1     2314    KOINU       126.2   20.0    
2023    10      03      00      TC1     2314    KOINU       125.1   20.5    
2023    10      03      12      TC1     2314    KOINU       124.7   21.7    
2023    10      04      00      TC1     2314    KOINU       123.5   22.2    
2023    10      04      12      TC1     2314    KOINU       122.0   22.1    
2023    10      05      00      TC1     2314    KOINU       120.8   22.0    
2023    10      05      12      TC1     2314    KOINU       119.1   22.0    
2023    10      06      00      TC1     2314    KOINU       117.7   21.8    
2023    10      06      12      TC1     2314    KOINU       116.3   21.5    
2023    10      07      00      TC1     2314    KOINU       115.4   21.2    
2023    10      07      12      TC1     2314    KOINU       115.1   21.2    
2023    10      08      00      TC1     2314    KOINU       114.7   21.4    
2023    10      08      12      TC1     2314    KOINU       114.0   21.7    
2023    10      09      00      TC1     2314    KOINU       113.4   21.7    
2023    10      09      12      TC1     2314    KOINU       113.0   21.0    
2023    10      17      00      TC1     0000    TD          110.7   15.8    
2023    10      17      12      TC1     0000    TD          110.0   16.0    
2023    10      18      00      TC1     0000    TD          109.4   16.9    
2023    10      18      12      TC1     2316    SANBA       108.3   18.5    
2023    10      19      00      TC1     2316    SANBA       108.4   19.6    
2023    10      19      12      TC1     2316    SANBA       109.4   21.1    
2023    10      20      00      TC1     2316    SANBA       109.9   21.6    
2023    10      20      12      TC1     2316    SANBA       110.0   20.0    
2023    12      17      00      TC1     2317    JELAWAT     129.3   7.8     
2023    12      17      12      TC1     2317    JELAWAT     128.1   7.7     
2023    12      18      00      TC1     2317    JELAWAT     127.0   8.0     
2024    05      31      12      TC1     2402    MALIKSI     111.4   20.9    
2024    06      01      00      TC1     2402    MALIKSI     111.4   21.3    
2024    07      19      12      TC1     2499    ATND        115.3   14.4    
2024    07      20      00      TC1     2499    ATND        114.5   15.3    
2024    07      20      12      TC1     2499    ATND        113.6   16.1    
2024    07      21      00      TC1     2404    PRAPIROON   111.2   16.2    
2024    07      21      12      TC1     2404    PRAPIROON   110.6   17.5    
2024    07      22      00      TC1     2404    PRAPIROON   109.3   19.6    
2024    07      22      12      TC1     2404    PRAPIROON   108.1   20.4    
2024    07      23      00      TC1     2404    PRAPIROON   107.4   21.2    
2024    07      23      12      TC1     2404    PRAPIROON   107.0   22.0    
2024    07      24      00      TC1     2403    GAEMI       123.3   23.4    
2024    07      24      12      TC1     2403    GAEMI       121.6   23.4    
2024    07      25      00      TC1     2403    GAEMI       120.4   25.3    
2024    07      25      12      TC1     2403    GAEMI       119.1   25.3    
2024    07      26      00      TC1     2403    GAEMI       118.5   25.9    
2024    07      26      12      TC1     2403    GAEMI       117.2   28.3    
2024    07      27      00      TC1     2403    GAEMI       115.9   29.2    
2024    07      27      12      TC1     2403    GAEMI       115.0   30.0    
2024    08      19      00      TC1     2409    JONGDARI    126.1   25.0    
2024    08      19      12      TC1     2409    JONGDARI    125.7   27.6    
2024    08      20      00      TC1     2409    JONGDARI    125.8   31.0    
2024    08      20      12      TC1     2409    JONGDARI    126.0   34.0    
2024    08      25      12      TC1     2410    SHANSHAN    136.4   26.5    
2024    08      26      00      TC1     2410    SHANSHAN    133.7   27.2    
2024    08      26      12      TC1     2410    SHANSHAN    132.0   27.7    
2024    08      27      00      TC1     2410    SHANSHAN    130.8   28.2    
2024    08      27      12      TC1     2410    SHANSHAN    130.3   28.6    
2024    08      28      00      TC1     2410    SHANSHAN    130.0   29.2    
2024    08      28      12      TC1     2410    SHANSHAN    130.2   30.6    
2024    08      29      00      TC1     2410    SHANSHAN    130.3   32.1    
2024    08      29      12      TC1     2410    SHANSHAN    130.5   32.8    
2024    08      30      00      TC1     2410    SHANSHAN    131.6   33.6    
2024    08      30      12      TC1     2410    SHANSHAN    133.6   34.0    
2024    08      31      00      TC1     2410    SHANSHAN    135.1   33.3    
2024    08      31      12      TC1     2410    SHANSHAN    137.1   32.9    
2024    09      01      00      TC1     -9999   NONAME      126.4   12.1    
2024    09      01      12      TC1     2411    YAGI        124.2   14.4    
2024    09      02      00      TC1     2411    YAGI        122.9   15.1    
2024    09      02      12      TC1     2411    YAGI        121.7   17.3    
2024    09      03      00      TC1     2411    YAGI        119.6   18.2    
2024    09      03      12      TC1     2411    YAGI        118.1   18.6    
2024    09      04      00      TC1     2411    YAGI        117.6   19.0    
2024    09      04      12      TC1     2411    YAGI        117.0   19.2    
2024    09      05      00      TC1     2411    YAGI        115.8   19.0    
2024    09      05      12      TC2     2411    YAGI        114.2   19.3    
2024    09      06      00      TC2     2411    YAGI        112.2   19.2    
2024    09      06      12      TC2     2411    YAGI        110.2   20.0    
2024    09      07      00      TC2     2411    YAGI        108.1   20.5    
2024    09      07      12      TC1     2411    YAGI        106.0   21.0    
2024    09      08      00      TC1     2411    YAGI        105.0   20.4    
2024    09      10      00      TC2     -9999   NONAME      125.2   26.1    
2024    09      10      12      TC2     -9999   NONAME      123.9   27.3    
